account,v5 balance,v6 balance,scale factor used
88a73302f64d950768051c822ce07095,509.947755,18001.179053,35.3000456938966
88a7fbfee20ed0054ae14df747970aaa,10467.854123,369515.728867,35.3000456946662
88a94cf35fc0a08036a8694b14807d4a,1,35.300045,35.300045
88aba97fd094b1c61b89af23765f8ca5,318.387572,11239.09584,35.3000456939946
88b2add951898b8087de9e3a4a3b84d4,9666.946301,341243.646153,35.3000456946471
88b324eb7356d9bdfaa5c5c0da777a7e,3997.666938,141117.825583,35.3000456945521
88ba67ee7a979c00a0504ace3d6759a5,704.350685,24863.611365,35.3000456938577
88bba0d6ba9a1a3525adf7e5b0dde1a3,4630.741509,163465.386868,35.3000456946905
88bd8bc07ade07a9d7302e797e8e0d2e,5277.179748,186284.686243,35.3000456945967
88beab9c4064a959bb375f282a8a2718,6695.327891,236345.380493,35.3000456946553
88c0b80b70314fec169492561c9b20b5,0,0,#DIV/0!
88c86659caf13f4797df666fe821c770,1,35.300045,35.300045
88cb6f24d7e5dd3401e7f2287c88f461,543.552345,19187.422615,35.3000456929314
88d1c07460dd34d6ae568c5d9ed06d73,2.839104,100.2205,35.3000453664255
88d2974c4f2298bb3a35137636d433ae,163724.631808,5779486.984173,35.3000456947163
88d2ed4905f65b8b841e1707069126e2,2198.93113,77622.369368,35.3000456944734
88db2c9c2996ab697a4d0a876118209d,7112.337631,251065.84337,35.3000456946389
88e1fa655d2bab4c9f229b220965e583,33341.584073,1176959.441311,35.3000456947125
88e80d34f398ac01519484bdc49dbb03,1,35.300045,35.300045
88ef4eec0fb6b4f7ed582b81512ef040,83.59458,2950.892493,35.30004568478
88ef844f6a1c76c58bd28d83d2fafcc8,506.999609,17897.109364,35.3000456929346
88f1e7861c05360cee0ad094244b7c71,0.989687,34.935996,35.3000453678789
88f50460b7720c0f93b65e2f93cc5c6d,0.412382,14.557103,35.3000446188243
88f651345fecaf44857b3c7900d36012,2297.933715,81117.165142,35.3000456943119
88f7092574de303e301092c378efd0bd,0.779781,27.526304,35.3000444996736
88f907f9fdb5fe0fc6b759cd5ab1b6d2,1,35.300045,35.300045
88f9b46973d45d12bd1042ac46a91850,6515.157484,229985.356893,35.3000456946437
88fe577ed0b91b2404bc9af610445e96,50201.700754,1772122.330568,35.3000456947029
89003d3c7e43cb15dfad8d37dd1d6c7c,136.19336,4807.631831,35.3000456923891
89084804e85a629c652d0a96737eef60,5546.438743,195789.54107,35.300045694564
8909fea67893ddb7bed55125e5cbfe18,0.46077,16.265202,35.3000455758838
890a5460341f110fe77c9809c06928c3,0.979588,34.579501,35.300045529345
891483bae14c46709327104e1c547803,59.346748,2094.942916,35.3000456907934
8915aded6a51f9de7e06cabf37430eb6,198.050422,6991.188946,35.3000456924045
8916057a8a9c20fe02d5f77370a4a3d9,0.116758,4.121562,35.3000393977286
89178d8919cc3608eaf05b6755c96f59,11032.439701,389445.625569,35.3000456946708
892149a0b46a7e18d598f31c7e9e800d,272.000816,9601.641233,35.3000456917747
892331a7c50316d76c51316a0846de24,1563.297173,55184.461641,35.3000456945111
8924a82e6daedf062b58bd5681c27357,732.531781,25858.405342,35.3000456945362
89257eacee951999286905eae275f713,138.936048,4904.448843,35.3000456944047
892f865775dea46652fd063b7fc3284b,5160.887179,182179.553243,35.3000456945273
8935a799b838d514e8264e223151ac08,4800.409411,169454.671561,35.3000456945817
893682ffaa0a000213137f8bbbba7c9a,796.351374,28111.239891,35.3000456944022
893c21e1c913d3e3883afe2387cf2885,1.04856,37.014215,35.3000448233768
894009061b4cfe2dbb4f8683985a87ac,5215.142974,184094.785286,35.3000456945862
8943558fe5febb1f57b633d0dd819c59,0.860796,30.386138,35.3000455392451
8945ff90d3bd9ef1b5ef043fb5ff470a,0.336225,11.868757,35.300043125883
89495e28ae4ce69fd20e43b58c5cd7c8,3854.660288,136069.684304,35.3000456947142
894b5d6158bb29fd7c0a6406eabc0d61,1116.150834,39400.175442,35.3000456943618
8950fe59a2f3a303054b57eccb9e3160,27265.7929,962483.735272,35.3000456946917
895532803ba64d67a45286e533fdb521,7533.077641,265917.984949,35.300045694697
89577b9c44fe0cb7d3fda7a39c5fc737,5982.372542,211178.024095,35.3000456946467
896043e8799f7eea7334a6ab33cf469e,105.767452,3733.595888,35.3000456889138
8962bc2503fb8d563c703fc85a111a6f,0.781137,27.574171,35.3000446784623
896eace9cf996007aa8bf5b402270140,1,35.300045,35.300045
896faefdef01f0ece3f960a7d3b84d86,26.252046,926.698423,35.3000456802491
8971b2cb602defc628a7110864547af3,109204.494521,3854923.646659,35.3000456947099
8973cda680168ed5da18f08a34a7f2bc,995.945072,35156.906551,35.3000456946887
897c505e969c04340d68dc0427767f34,115.960634,4093.415678,35.3000456861938
8981641f925b9a32e14fa0e353e453f9,164.260331,5798.39719,35.3000456939296
898164a5861b031c996446c33663547f,0.20092,7.092485,35.3000447939478
8981a49b466df1f2294fde850c1b4258,645.745187,22794.834608,35.3000456943398
8981b27a797196c828ee510281110aaf,1634.945603,57713.654494,35.3000456945478
89880be31cb0902a550c9d95a5a93ac8,227.506435,8030.987551,35.300045693213
898cb35b1e2ea6bf43a7c1a47851f805,1,35.300045,35.300045
89953d4db946ab82be4c996d97fa5023,243547.880231,8597251.301005,35.3000456947139
8998e83d86319d738e480e363543719b,2349.360842,82932.545075,35.3000456943004
89a4b862842822aef73c7aa817775701,0.552059,19.487707,35.3000440170344
89a53cd86964ebe7f2e65a4fe987ab85,181.118967,6393.507811,35.3000456931714
89a70c55202a89dedac350142d796889,0.970324,34.252481,35.3000451395616
89a7ce01afb3e0735d1cfac1fb3a3c18,10612.839825,374633.730773,35.300045694697
89a7f56007c0db2a27abc48ed78db510,635.7499,22442.00052,35.3000456940693
89aa79ae77908897bf9d43a199f6ef71,0.099825,3.523827,35.3000450788881
89ae14ff3eb706b005e048f1b7b27fb3,1.871533,66.0652,35.3000454707451
89b58fbb004b10629659271fe75b48a5,0.347296,12.259564,35.3000437667005
89ba11f561a671b4d27cf34bf37ebaac,0.231116,8.158405,35.3000441336818
89be04f63cab097809fb8da9997f902a,1,35.300045,35.300045
89bff132762f59b5caf220da2591a87d,3919.434286,138356.209393,35.3000456946556
89c4ad32c10e0db03c092cc7846c3288,5427.697947,191597.985546,35.3000456946762
89c622015e2095e9b668887a64180016,1.983008,70.000273,35.3000456881667
89cc3c75f47ed9b0b1b2e97bd7be9153,44478.509678,1570093.424066,35.30004569471
89d1b15390dd13cf5a9768af7849230e,0.269482,9.512726,35.3000423033821
89d4ddc0ad48e4e768199f3a709c252c,1860.391712,65671.912443,35.3000456943554
89de81a3d52451f0b49e12f8b517f031,1,35.300045,35.300045
89e73db531b1cd02974b6fe95efeba70,1,35.300045,35.300045
89e7e4aa46e9da5c0024b904459cdb45,1.984728,70.060989,35.3000456485725
89e887fc1dc989adad74227810dcd43d,1399.862308,49415.203438,35.3000456942084
89e96655eab6360dcd16f1f5e05bc5b8,4139.198945,146113.911898,35.3000456947111
89ed95aee5968fac9feed885cb98c590,20919.531769,738460.427357,35.3000456946795
89f2ffad03d813b826aa72d4353ba48d,131.066971,4626.670065,35.3000456919082
89fca0a8f02df972b0bc868fa02f2e79,1070.801667,37799.347775,35.3000456946431
89fe0170f4a3e4cb11834f74177af31d,63.002395,2223.987422,35.3000456887393
89ff613047a002bbf7b8fde8eb476875,401.166004,14161.178272,35.3000456938021
8a01049057adf9ddbc6eb17ac9c00ce6,0.920215,32.483631,35.3000450981564
8a09c995e3c4792299eec9529eb20e26,1.98746,70.157428,35.3000452839302
8a0b4f23972cb9b79b55e34cc05c8cc7,260.510895,9196.046497,35.3000456929066
8a0fb30efd473fc406df5f9c7850a9f8,1,35.300045,35.300045
8a123eff5292e53a48307d6d9b61598a,5.30585,187.296747,35.3000456100342
8a13a7b34feb5a29faad68b4a5716b50,2840.54617,100271.409598,35.3000456943814
8a140a281a8edca42a1da4319f3894c2,0.971689,34.300666,35.3000455907188
8a14aba4a8e57273424da17ca93ced3f,55.68004,1965.507956,35.3000456896224
8a15c65a27b162831ee446995b15cd19,3.720743,131.342397,35.3000454479119
8a1db6ebbbb820a142db3a25b92c7cb8,0.497384,17.557677,35.300043829315
8a20f5e8c68870eeb128f4da4c5832c1,0.439608,15.518182,35.3000445851759
8a2441473fed9f66b5bea671e78987a0,10.988496,387.89441,35.3000456113375
8a29ea676a5686e4cf8e80153edd9abd,1,35.300045,35.300045
8a2b458f9db9abfec736af847a51f18c,191.395455,6756.268307,35.3000456933525
8a2f5194aab80073f111a3119817a0b0,0.876663,30.946243,35.300044600947
8a31acc7b5c6fb55951d2022cd9cdaeb,1,35.300045,35.300045
8a33ac7c68076f3bab789709540a5a3d,0.966919,34.132284,35.300044781414
8a33b2407542970f37c9797dd72ed35f,86.187053,3042.406909,35.3000456924777
8a33cd96009340c1985a15211bca125f,717.555163,25329.730042,35.3000456941873
8a371a3655f880704107aee47aae50c9,28964.222131,1022438.364736,35.3000456947089
8a393b098e19aac211695e11ad3ab7f6,0.946578,33.414246,35.3000450042152
8a3a2856555f8f86af802b1a2f13f628,796.354004,28111.33273,35.3000456942513
8a3b6d501f7bf88882aa0a1e8d41f2a7,2961.277936,104533.246455,35.3000456945288
8a3bcf948f1edc8aacf6bae27f2d68e4,1475.421009,52082.429036,35.3000456942795
8a3bdca895d37e349d0b7233fd99eb6c,0.945791,33.386465,35.3000451473951
8a3c6f84e37e8e803a8f917ab26b6902,1,35.300045,35.300045
8a446db47cfb62ba00e6111a3cdefd04,1804.78503,63708.994028,35.3000456946388
8a4642bd4ce2618ce58e10d08dc118ec,18.513423,653.524677,35.3000456479604
8a4a914b87fc9eac48460271ced73e48,0.629265,22.213083,35.3000452909347
8a4ec9661bca146bd927bda69f127712,491.525094,17350.858278,35.3000456941065
8a50219fa5de6165f18ede97f0c69dc5,0.623841,22.021615,35.3000444023397
8a5247973b9b703a834c9f51ebfdf752,0.626925,22.130481,35.3000454599833
8a52fd6fe36785af88f243e21c637ff4,14414.284501,508824.901541,35.300045694651
8a5374e0217b15df328fdd1b7ce00ce5,882.118767,31138.832783,35.3000456944138
8a5bb838daee774b5d6978a8132ccab4,847.876409,29930.075981,35.3000456945135
8a65abcacfc4206fb463290efc2fe1e8,2698.952552,95273.148413,35.3000456945417
8a6af5e389b40ea440a744a054efffbf,5.591294,197.372933,35.3000455708464
8a6c5b3876f42f368bde454c1d11ef60,1461.88661,51604.664133,35.3000456943784
8a73b509957274160309d4b00ac3cad0,13929.350574,491706.711759,35.3000456946501
8a755295fbbb3120f9ef4f7f186ccb8a,2489.234418,87870.0887,35.3000456946116
8a75d0cdf85cac92e31781b8ab4ae0de,11112,392254.107759,35.3000456946544
8a782264dc1f2af223c05cf9c4d6fe47,150002,5295077.454299,35.3000456947174
8a78630be75de421c064fa3aa012dd1e,0.990124,34.951422,35.300045246858
8a79a119e3c6696c598b6df765f926b5,0.963136,33.998744,35.3000448534786
8a8178ca0a71060d385fa685d8c0e54e,15.761262,556.373268,35.3000456435532
8a875b7581e3ee9209afdb609eeeec00,1621.7669,57248.445676,35.3000456946063
8a8d38d8719c2005a1362b2797494ff7,3398.555357,119969.159398,35.3000456946801
8a90801cb7aae8168087fce08b8ea5eb,0.003321,0.117231,35.2999096657633
8a9121134adeca46f7ea64cf5b5bc19f,1,35.300045,35.300045
8a9366f4f338d17283afd4783d57b440,4234.793205,149488.393644,35.3000456946752
8a997bf27a21edd9c0c84ba962b951c5,326.518032,11526.101449,35.3000456924229
8a9a0609b6f3b956cf668756446c322b,1.338919,47.263901,35.3000450363316
8a9b1e69ba51445c99f93d5bbe23f469,0.954564,33.696152,35.3000448372241
8a9cab0a57985d27f196222b2dedec67,4351.37958,153603.898009,35.3000456947036
8a9ec7d121bc70aa8155a5eb9fbb6768,1.176497,41.530397,35.3000449639906
8aa098c0c80e8dbeb75560d41c3135f9,1001.353249,35347.815446,35.300045694464
8aa29d8804e1606aa26667edc176b55d,13537.089968,477859.894443,35.3000456946509
8aa4454a7a2cb986b95764bb994d3c63,4698.773048,165866.903303,35.3000456946096
8aa51dd82e23056b68951a9e9ed03b5b,0.989074,34.914357,35.300045294892
8aa9e5f9ef062815bb036c5e79efa866,1684.233984,59453.536595,35.3000456942448
8ab06b28bf70c2d68eee999c1b56ba57,0.988623,34.898437,35.3000456190075
8ab4d4c235e92bfad0a8221fb4c374e3,0.081167,2.865198,35.300035728806
8ab56e7c6a34166f8b8ae07b6ed9461f,381.077388,13452.049209,35.3000456930811
8ab6489146a5ebc6890dd532bc249545,193.744547,6839.191362,35.3000456936731
8ab7219c70651c00903419337bc9a95f,1,35.300045,35.300045
8abe14a39d186cdbd2f12f959d1b67ed,0.368724,13.015974,35.3000455625346
8abe4d75e6f425686e6a5693dd78b855,0.318605,11.246771,35.3000455108991
8ac0b6c15fe9031bc476c2d42da8878f,7560.922845,266900.921922,35.3000456946205
8ac3d25fe76a5aa0f26f915d0449fc42,1,35.300045,35.300045
8ac5953c1c3a2af44d53d72afc095e0f,546.597322,19294.910443,35.3000456943329
8ac6d2a4b9eb95b83a9308068bc406a5,4281.82988,151148.790421,35.3000456947159
8ac8c37634c63998b524dbaf56b92115,4578.669202,161627.232051,35.3000456945874
8acc695b239312cd6ea44f877d536f7d,298.729615,10545.169059,35.3000456918207
8ad3ceec091b360597af8b78354064c5,835.514395,29493.696322,35.3000456946047
8ad44f788a4abb858bd521ff0f2de1f6,0.995642,35.146208,35.3000455987192
8ad4bd6f4ce67640702cfd9ca4cef66f,3.172733,111.997619,35.3000454182561
8ad5c4ca5ca1c52c6a6991abce2f96cb,0.987666,34.864654,35.3000447519708
8ad662d3ef2b359fb0f1dbd8761c2687,0.714206,25.211504,35.3000450850315
8ad82cb5cbfb8d783783746f86175b35,1601.970865,56549.644736,35.3000456946513
8ae9432494a28134541369b066f8c98e,1202.695353,42455.200917,35.3000456941152
8aefad36ca6465c305bbe4d5f81965e0,0.969221,34.213545,35.3000450877561
8af013d90b83cc1f2b5fda4b5430f5cc,23.154012,817.337681,35.3000456681114
8af0a3284addf97d6bbb4f09b72d5b76,210.526938,7431.610531,35.300045692965
8af37485acffe60786e689fb71ab80a7,1337.307609,47207.019705,35.3000456942738
8af595ffc978c530939ef657b1f181be,206.7231,7297.334876,35.3000456939742
8af8eadf57ec4825fa59ef77f306c421,8840.779742,312079.928869,35.3000456946572
8afa0a41f7fcf9147c57991729b8ff20,0.998893,35.260968,35.300045149981
8afc82a6ca451312ea5af0c46fa3ace2,11.8288,417.55718,35.3000456512918
8afed6b30c15b38c346f15393f01a054,1305.684616,46090.726607,35.3000456941893
8affc25db904d91a8c23b7aa951349c5,0.881246,31.108024,35.3000456172283
8b0f9aeb59e263168d2823262fb59ff9,81.495816,2876.806028,35.300045685781
8b106eeb152c532e5ef31d4eaa46d1e5,1313.814223,46377.702106,35.3000456945122
8b12eb00056b3a1a38de5ace746d6e52,27.177296,959.35979,35.3000456704744
8b1378ec3c80aaf0734c26bfd834fe84,1.083869,38.260625,35.3000454852016
8b13ae50576f167125b10aae3570e8a4,131.393662,4638.202272,35.3000456901795
8b1c04bce676d0999400e7ba5196fef3,184.451504,6511.146519,35.3000456911428
8b1db5524b3d07133ce83f230352869a,12.016209,424.172726,35.3000456300319
8b241e5b3d0a43311f49ef6bb5630b90,101.243544,3573.901729,35.3000456898269
8b26a72040932c390ff63b37ad0a73c6,1,35.300045,35.300045
8b2cd4c30eacbcaa426c703dce62f4cd,914.803112,32292.591655,35.3000456944226
8b2dbdbad18b64084ceb11bed8761662,6708.658819,236815.96286,35.300045694573
8b2f6eaaac2c94b6542213011e766d8f,6823.436906,240867.634576,35.3000456945971
8b37e5bc5fa8b7f5e81a32077402ce2d,60.01188,2118.422106,35.3000456909532
8b38056b7f50308a1eae658132982023,410.464693,14489.422418,35.3000456923587
8b3af5fb00d04277a72da6829fbe13be,16.445444,580.524924,35.3000456539817
8b3ba7cb6dddb1ecedf3d446f1f740c0,1040.066314,36714.388409,35.3000456940095
8b3f81987cd7d2f9b6c1c9763e41119d,3018.5523,106555.034121,35.3000456944211
8b41a396d7df70a6bfad2c6c816eeb0d,9846.098928,347567.742073,35.3000456947064
8b4303134459a9c4c9f6b1384f2b9ae2,993.94906,35086.447236,35.3000456944946
8b4349403482359a86205ab635671bde,0.173439,6.122404,35.3000420897261
8b43eb083f080ba151065b94e478ecdc,0.869282,30.685694,35.3000453247623
8b4838620e56d3d8339626bec3982fc3,195000.994619,6883544.020566,35.3000456947172
8b4f28815602a3521d5280fcd0779b2a,10117.538322,357149.565084,35.3000456946527
8b513e41e1d05d7b5142918cd730328c,1.166131,41.164477,35.3000451921782
8b533d15919c4955dcdda50adf4995c9,1,35.300045,35.300045
8b5349ff97fe80406ce2e2e5d6551dc7,695.219968,24541.296638,35.3000456943147
8b5959e9da44327bb586d23cfa821821,5061.984366,178688.279425,35.3000456945702
8b5c6eac9c09fd767615af329304da05,443.477718,15654.783709,35.3000456924873
8b6beee603e319b19a28d69a8c575bc0,10473.649655,369720.311411,35.3000456946256
8b6f7a351edefa220e93b359815c5d99,108352.676578,3824854.434348,35.3000456947143
8b6fd86cbef74218035c7e0c6730c8f1,0.958141,33.822421,35.3000456091536
8b773cb5a3cf231e89dc5cac53c525f6,117.180489,4136.476616,35.3000456927603
8b77812b76e01cdce972405a91a0f843,0.312705,11.0385,35.3000431716794
8b7811d5fe36331a9e5771afbb47ae3e,1,35.300045,35.300045
8b7ade2879be9cc839af34b56f3f9aaa,80.60159,2845.23981,35.3000456938877
8b7be5c6248260c417d9e7329be1a6ab,1387.170126,48967.168834,35.3000456946115
8b7d62d5dbad53f2c2260cb9344f64d1,109.081872,3850.595066,35.3000456941186
8b7f39a85edaca65507fbca3f373f8cb,1,35.300045,35.300045
8b866a28d248344997c64b65a3154c82,1070.923762,37803.657734,35.3000456945693
8b86c60efbdc464bdbd6c216d36d10d3,1601.124587,56519.771084,35.3000456946952
8b88937a77ca00992fc53b30f572004b,1571.698053,55481.013089,35.3000456945912
8b88bda6df752b8e15c59ce45ea813e9,0.976453,34.468835,35.3000451634641
8b89dec5b79b11d1927547e7c371e304,5544.328344,195715.043889,35.3000456945881
8b8f8fcde572993027ac68b781c59562,288.081755,10169.299115,35.3000456936261
8b8fd12ed46980beddb2bf845f7df24e,184.358516,6507.864039,35.3000456946616
8b94cab2f5a4e3f914ba7a141c836e94,0.991534,35.001195,35.3000451825152
8b9679a8fd443c123812fe2d54ba9627,0.979443,34.574382,35.3000450255911
8b9a7d390cd9f902ee2ef4ba8ea699d1,282.068157,9957.018831,35.3000456942752
8b9cf339229c35b5c769f939db61033d,1.038822,36.670464,35.3000456286063
8ba3318be3b8c1347dc67d01f7046c0f,2.715207,95.846931,35.30004563188
8ba495929eedcb7b70ecb9d545c871b7,6502.584358,229541.524971,35.3000456946936
8ba5ca0c6d0e5dcb0f37dbc40c89097b,74.651031,2635.184805,35.3000456885853
8ba989a1682b6ce65f735fd38622d307,392.423029,13852.550855,35.3000456938015
8bab1febf3f3457f28c67f41eb64c0da,7506.071306,264964.660089,35.3000456946365
8baf420af9b9969a9fac4f813675713d,48.207005,1701.709479,35.3000456883808
8baf483ecffcef209a8505f336d3accd,116.438526,4110.285288,35.3000456910628
8baf85030e7dd582fcc5c0bf9e091bd8,988.020845,34877.180975,35.300045693874
8bb17fdaf7331cf6ccf0a045bfd3e9ea,292.573568,10327.860319,35.3000456931229
8bb2a34b13e82762e26de195281f1b0e,22905.940843,808580.758438,35.3000456947002
8bb678d503167f49adf7e1270233c4fc,395.626624,13965.637905,35.3000456940936
8bb932a3c619bd8448569073f533ced1,0.909218,32.095436,35.3000446537574
8bbd147074acc04c4c1527a362d0ddb4,9983.490859,352417.683515,35.300045694668
8bbd842055e8c0312c2158ec4f3c5865,77.189196,2724.782145,35.300045682559
8bc5752531c73aa4c1811bbcf5f61ea5,1.989609,70.233288,35.3000453858019
8bcaf9cecf0b4676791cef64d82f32b8,0.263966,9.318011,35.3000424297069
8bcb10542d6bfc1dc6541ee33b3df8ed,1092.12713,38552.137593,35.300045694314
8bd2931efd8fb63475636de1362ead62,1330.332196,46960.787307,35.3000456940005
8bdd16fd2196360b946f593faf1f0f08,287.628185,10153.288073,35.3000456926709
8be0ed5e7f48951f0b4ddd4faeab17e2,56.719613,2002.20493,35.3000456826107
8be6e4e870a0e9b20bd79d8e8ea3536c,172.196105,6078.530374,35.3000456891868
8be950dd394a2de8b697568625ffd6a7,1,35.300045,35.300045
8be9cd06d2b458fad293bbdb74624368,29744.250618,1049973.40597,35.3000456946997
8beea8ae84c5384ca8af271b297c0c22,3922.161465,138452.478936,35.3000456945747
8beeb6b8e1b6f1d9ba3758220230a53e,4318.280365,152435.494207,35.300045694694
8bf1b400e8dc24e13507f277f3b79dd9,872.705658,30806.549605,35.300045694215
8bf2038b0a0faeb8d270342bb5bf202a,43.1015,1521.484919,35.3000456828649
8bf219d6a2b87c74590760e617ec6e08,0.995031,35.124639,35.3000449232235
8bf4b9eba8f59ede56dc2356d164c68e,1,35.300045,35.300045
8bf8bb5d102b8f85b3aa9b9ea1141bd7,34.434743,1215.548001,35.3000456835122
8bf99eabfbec9111d734fc43e88ebf0f,655111.823514,2820316.001724,4.30509097911851
8bfd2ae715c96585a8bb05436d08963e,157164.399945,5547910.499641,35.3000456947152
8c058e134078e6979cb9b168bc6a2141,1,35.300045,35.300045
8c05fcf91965c3f38f598e45ec5603a8,267.002665,9425.206275,35.3000456943005
8c066b4d052766e6a7cd574fc3aa34d1,2417.565581,85340.175479,35.3000456946032
8c0a912bcd528aab3c60603d4901e322,1,35.300045,35.300045
8c0c8fea2ce4e7e18a75514b37a15988,403.880049,14256.984184,35.3000456925269
8c1966f67dab2a10d993b3d298b058c0,6.309984,222.742723,35.3000456102583
8c199eb0864f1816c51efdfe4e0735a1,168.319978,5941.702914,35.3000456903577
8c1c8eae3651561e9efb03dc4c18b630,1,35.300045,35.300045
8c1fffba90a47ad16e94c9be63809fc9,2944.366723,103936.279863,35.3000456944099
8c2335eb185b0f8ec25aeca5a13538e0,0.938831,33.140777,35.3000454820942
8c25223407c1a7a61bcef982ec82da5d,5.650935,199.478263,35.3000455676804
8c25c4c7c47ad70df1873107dd225718,0.989066,34.914074,35.3000446886254
8c273884ee8e5ace232e175f2b3f7fc5,14048.00316,495895.153467,35.3000456946794
8c274f1b6f660283bf191c70a8323e9a,0.337492,11.913483,35.3000456307112
8c2b71c65f9a2dc1a73cb7a3e00e16dc,1029.433995,36339.067063,35.3000456945275
8c2cddd9479007d358c7deb838d6af53,1777.35624,62740.756487,35.3000456942723
8c2e6fcfa3fe956fdca46410a7365524,741.333607,26169.110202,35.3000456945425
8c2ebfa1698b48d3cb28c2033dbb4f9c,1341.564074,47357.273114,35.3000456942767
8c32b6e0665d645defda9b69432c89ec,22.913085,808.832947,35.3000456725928
8c3666926d3f86409237ad76351b506b,50.632815,1787.340683,35.300045691712
8c371556d5196f20c6c506f576fe9399,0.813591,28.719799,35.3000451086603
8c384a0e13ae0146b7523e0d3f61aade,840.837269,29681.594017,35.3000456940973
8c3be9e356501854e0e5bc89ccc6cfeb,1359.982414,48007.441358,35.3000456945615
8c3f54f2ca5e20dee5bf3f5bceba8a0c,45757.775548,1615251.567733,35.3000456947169
8c41ccea1e105d76533077e44b63d8a3,1938.364342,68424.349845,35.3000456944023
8c440cc8208da26b13cf3c1ecd9e1668,1.988383,70.19001,35.3000453132017
8c4a680c7bedb80bb682dd3c4c8f26f7,702.66408,24804.074132,35.3000456946654
8c4f460fae4d23309d46b5438f0d73ca,3.12401,110.277695,35.3000454544
8c525b842f1b9578f655248d04490c6b,29383.746279,1037247.58633,35.3000456946942
8c5303384a0ad7e410668002e8d0b5ae,990.987385,34981.899973,35.3000456943254
8c5381a2e4c6dbf06860c9e945446318,129.981046,4588.336863,35.3000456928159
8c5383e2f30785c8d1ed8c92317da30c,26,917.801188,35.3000456923077
8c552360923bac26e632d74f818acc88,76.47164,2699.452386,35.3000456901408
8c570568ceba74df71e5949a7da9041b,2235.785068,78923.315063,35.300045694285
8c5707c094bb08b0ac2afb71fed2109b,9559.641019,337455.764795,35.3000456946343
8c5a4702787c728083433abcb452b619,4441.317368,156778.706035,35.3000456946854
8c5c62b5c19c11d63014f72a6141eacc,0.344724,12.168772,35.3000429328971
8c6682f4496e4a225efb30f587347fc6,0.144348,5.09549,35.300038795134
8c70d3a93ed4c4477ac491fb617fecbd,3101.145763,109470.587139,35.3000456944339
8c736bbaf8d1a70524f8dd339f67bfca,1,35.300045,35.300045
8c7463cbcec1c9775d3cc4e561201477,356.940399,12600.012394,35.300045691942
8c75af87eef71efd3931a490128fbae8,472.330552,16673.290068,35.3000456934236
8c780583bbdbcb799965f3eb066c6599,362.439414,12794.127875,35.3000456926023
8c783c7cda00dbd135677f8b374eb099,2201.909385,77727.501906,35.3000456946597
8c7a03307f35ebea04a9e4ecf5131a66,830.657709,29322.255084,35.3000456942729
8c805e2c46eff862d5e734d9c6c3e130,6569.064591,231888.280233,35.300045694588
8c83aa0585def60bbd3d6a104d3a4a36,10494.723426,370464.216491,35.3000456946963
8c8d5795fee9e58d73da6c5b546b0ffa,320.946826,11329.437623,35.3000456935505
8c9303d7c273887d8334aa6ff503852e,0.002886,0.101875,35.2997227997228
8c97c0b76adb59918c7b8ac88847a1b7,823.831436,29081.287335,35.3000456940563
8c99c814b30f27026623b5555ca2f467,1,35.300045,35.300045
8ca5ffcc03698a748d913c73e5575bd9,5102.28737,180110.977308,35.3000456946038
8ca97d2f0f8212146c88faeac4916600,145.0013,5118.552515,35.3000456892456
8cafd3ad53953417d66dfb8eecb3404c,6012.240756,212232.373414,35.3000456946438
8cb173f991ad3a7f3333d2eac5dcc0f6,1,35.300045,35.300045
8cb38eccd62f00d3f53ab914f2f5988f,1,35.300045,35.300045
8cb5b06521f4db7dfad1308740e87833,1,35.300045,35.300045
8cbc60ff38a75ebb82b91c163b437938,1,35.300045,35.300045
8cbe324c7c2789e597dc1187633c3416,438.65387,15484.501655,35.3000456943421
8cc2b1712a1eb2907717bb06fe328fe6,0.775954,27.391211,35.3000448480193
8cc32e317aad5686a851b0644875ba07,1295.512652,45731.655813,35.300045694189
8ccbf366a50b26542762216f23aef30b,62.53726,2207.568135,35.3000456847646
8ccd5b8a467dd5e9068d90b0df70b5d4,3.364961,118.783277,35.3000456766067
8cd02371aa01ea183e6079b8abe5f5d7,0.234571,8.280367,35.3000456151869
8cd7077ae43d5680911611d738f2228b,0.733129,25.879487,35.3000454217471
8cd7ac7fe63b63ebba54edcb8b802831,0.848383,29.947958,35.3000449089621
8cd99203b72b203575eb72c3764fac87,6404.188618,226068.150852,35.300045694563
8cdf277d16cebbe131a0772c278cf487,3734.662482,131833.756268,35.3000456944639
8ce65f44a6de5e140f59473a606d2429,0.99,34.947045,35.3000454545455
8ce83b3b295ae3f82f55858d2f25448e,958.703674,33842.283499,35.3000456937855
8ce94d96a54b448340cdc96c4b7aca13,2495.157748,88079.182519,35.3000456943454
8cf072085457f10f046935312bb7c976,127.0081,4483.391733,35.3000456899993
8cfcdda420c66f55d937c47aca2fb5bb,1.09211,38.551532,35.3000448672753
8d048402ae7a5705137170d339417a2d,2339.120062,82571.045074,35.3000456947045
8d05677de6336ef5a835dce766eccee2,38.824312,1370.499987,35.3000456775641
8d0857dd71624b7602af5bcd0f720a6b,0.950124,33.53942,35.3000450467518
8d086d8aaaecc8ff06b3f2ec037d0973,1315.274227,46429.240314,35.3000456945774
8d0c80c550658874fa3dd2b68e18c622,4135.388512,145979.403439,35.3000456947151
8d0ff0220264632d0c21d3da9496a9fd,272.279964,9611.49517,35.3000456912063
8d120e88e8ec52c13278936e6b377e5e,5.774523,203.840925,35.3000455622049
